"study","group","pID","msg_condition","msg_number","msg_content","msg_valence","msg_medium","scale_name","item","value"
"bbprime_causal","timed","bbprime_causal_s304","control",48,"climate",NA,"news","msg_read","1",37
"bbprime_causal","timed","bbprime_causal_s305","social",10,"climate",NA,"news","msg_read","1",74
"bbprime_causal","untimed","bbprime_causal_s306","self",85,"climate",NA,"news","msg_read","1",80
"bbprime_causal","timed","bbprime_causal_s307","control",30,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s308","self",94,"health",NA,"news","msg_read","1",63
"bbprime_causal","untimed","bbprime_causal_s309","social",9,"climate",NA,"news","msg_read","1",49
"bbprime_causal","comment","bbprime_causal_s310","self",57,"health",NA,"news","msg_read","1",20
"bbprime_causal","timed","bbprime_causal_s311","control",30,"climate",NA,"news","msg_read","1",55
"bbprime_causal","timed","bbprime_causal_s312","social",5,"health",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s313","control",19,"climate",NA,"news","msg_read","1",44
"bbprime_causal","comment","bbprime_causal_s314","self",68,"health",NA,"news","msg_read","1",51
"bbprime_causal","timed","bbprime_causal_s315","social",82,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s316","social",59,"climate",NA,"news","msg_read","1",31
"bbprime_causal","comment","bbprime_causal_s317","social",95,"climate",NA,"news","msg_read","1",67
"bbprime_causal","comment","bbprime_causal_s318","social",59,"climate",NA,"news","msg_read","1",93
"bbprime_causal","untimed","bbprime_causal_s319","social",89,"climate",NA,"news","msg_read","1",83
"bbprime_causal","timed","bbprime_causal_s320","social",82,"climate",NA,"news","msg_read","1",77
"bbprime_causal","comment","bbprime_causal_s321","control",46,"climate",NA,"news","msg_read","1",51
"bbprime_causal","timed","bbprime_causal_s322","self",25,"climate",NA,"news","msg_read","1",32
"bbprime_causal","comment","bbprime_causal_s323","control",25,"climate",NA,"news","msg_read","1",48
"bbprime_causal","timed","bbprime_causal_s324","self",41,"health",NA,"news","msg_read","1",76
"bbprime_causal","timed","bbprime_causal_s325","control",87,"climate",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s326","self",9,"climate",NA,"news","msg_read","1",28
"bbprime_causal","untimed","bbprime_causal_s327","self",10,"climate",NA,"news","msg_read","1",50
"bbprime_causal","timed","bbprime_causal_s328","social",25,"climate",NA,"news","msg_read","1",50
"bbprime_causal","timed","bbprime_causal_s329","social",80,"health",NA,"news","msg_read","1",80
"bbprime_causal","untimed","bbprime_causal_s330","social",70,"health",NA,"news","msg_read","1",40
"bbprime_causal","untimed","bbprime_causal_s331","social",90,"climate",NA,"news","msg_read","1",49
"bbprime_causal","comment","bbprime_causal_s332","social",15,"health",NA,"news","msg_read","1",79
"bbprime_causal","timed","bbprime_causal_s333","self",61,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s334","social",29,"health",NA,"news","msg_read","1",0
"bbprime_causal","timed","bbprime_causal_s335","self",58,"health",NA,"news","msg_read","1",68
"bbprime_causal","untimed","bbprime_causal_s336","social",95,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s337","control",1,"climate",NA,"news","msg_read","1",28
"bbprime_causal","untimed","bbprime_causal_s338","social",76,"climate",NA,"news","msg_read","1",59
"bbprime_causal","timed","bbprime_causal_s339","self",17,"health",NA,"news","msg_read","1",69
"bbprime_causal","timed","bbprime_causal_s340","social",75,"health",NA,"news","msg_read","1",0
"bbprime_causal","timed","bbprime_causal_s341","social",78,"health",NA,"news","msg_read","1",24
"bbprime_causal","comment","bbprime_causal_s342","self",76,"climate",NA,"news","msg_read","1",60
"bbprime_causal","comment","bbprime_causal_s343","control",31,"climate",NA,"news","msg_read","1",87
"bbprime_causal","untimed","bbprime_causal_s344","self",47,"climate",NA,"news","msg_read","1",0
"bbprime_causal","untimed","bbprime_causal_s345","self",9,"climate",NA,"news","msg_read","1",28
"bbprime_causal","comment","bbprime_causal_s346","social",40,"climate",NA,"news","msg_read","1",71
"bbprime_causal","untimed","bbprime_causal_s347","social",28,"health",NA,"news","msg_read","1",8
"bbprime_causal","timed","bbprime_causal_s348","control",93,"health",NA,"news","msg_read","1",73
"bbprime_causal","timed","bbprime_causal_s349","social",67,"health",NA,"news","msg_read","1",76
"bbprime_causal","timed","bbprime_causal_s350","control",14,"climate",NA,"news","msg_read","1",58
"bbprime_causal","comment","bbprime_causal_s351","social",56,"health",NA,"news","msg_read","1",75
"bbprime_causal","timed","bbprime_causal_s352","self",49,"health",NA,"news","msg_read","1",72
"bbprime_causal","timed","bbprime_causal_s353","self",52,"climate",NA,"news","msg_read","1",10
"bbprime_causal","comment","bbprime_causal_s354","social",6,"climate",NA,"news","msg_read","1",64
"bbprime_causal","untimed","bbprime_causal_s355","social",13,"climate",NA,"news","msg_read","1",63
"bbprime_causal","comment","bbprime_causal_s356","social",69,"health",NA,"news","msg_read","1",24
"bbprime_causal","untimed","bbprime_causal_s357","social",73,"climate",NA,"news","msg_read","1",23
"bbprime_causal","timed","bbprime_causal_s358","control",17,"health",NA,"news","msg_read","1",34
"bbprime_causal","untimed","bbprime_causal_s359","self",90,"climate",NA,"news","msg_read","1",82
"bbprime_causal","untimed","bbprime_causal_s360","control",82,"climate",NA,"news","msg_read","1",88
"bbprime_causal","untimed","bbprime_causal_s361","social",10,"climate",NA,"news","msg_read","1",38
"bbprime_causal","timed","bbprime_causal_s362","self",2,"health",NA,"news","msg_read","1",13
"bbprime_causal","untimed","bbprime_causal_s363","control",6,"climate",NA,"news","msg_read","1",77
"bbprime_causal","comment","bbprime_causal_s364","social",39,"health",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s365","self",16,"health",NA,"news","msg_read","1",94
"bbprime_causal","untimed","bbprime_causal_s366","control",45,"climate",NA,"news","msg_read","1",31
"bbprime_causal","comment","bbprime_causal_s367","self",93,"health",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s368","social",84,"health",NA,"news","msg_read","1",50
"bbprime_causal","timed","bbprime_causal_s369","control",61,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s370","social",62,"health",NA,"news","msg_read","1",41
"bbprime_causal","timed","bbprime_causal_s371","control",74,"health",NA,"news","msg_read","1",90
"bbprime_causal","timed","bbprime_causal_s372","self",16,"health",NA,"news","msg_read","1",92
"bbprime_causal","timed","bbprime_causal_s373","social",27,"climate",NA,"news","msg_read","1",10
"bbprime_causal","untimed","bbprime_causal_s374","social",23,"health",NA,"news","msg_read","1",81
"bbprime_causal","timed","bbprime_causal_s375","self",7,"health",NA,"news","msg_read","1",0
"bbprime_causal","untimed","bbprime_causal_s376","self",69,"health",NA,"news","msg_read","1",93
"bbprime_causal","untimed","bbprime_causal_s377","self",25,"climate",NA,"news","msg_read","1",75
"bbprime_causal","comment","bbprime_causal_s378","self",64,"health",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s379","self",31,"climate",NA,"news","msg_read","1",50
"bbprime_causal","timed","bbprime_causal_s380","control",95,"climate",NA,"news","msg_read","1",100
"bbprime_causal","comment","bbprime_causal_s381","control",20,"health",NA,"news","msg_read","1",77
"bbprime_causal","untimed","bbprime_causal_s382","social",11,"health",NA,"news","msg_read","1",56
"bbprime_causal","timed","bbprime_causal_s383","social",85,"climate",NA,"news","msg_read","1",87
"bbprime_causal","timed","bbprime_causal_s384","control",64,"health",NA,"news","msg_read","1",90
"bbprime_causal","untimed","bbprime_causal_s385","control",19,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s386","social",26,"climate",NA,"news","msg_read","1",13
"bbprime_causal","untimed","bbprime_causal_s387","control",59,"climate",NA,"news","msg_read","1",81
"bbprime_causal","timed","bbprime_causal_s388","self",39,"health",NA,"news","msg_read","1",78
"bbprime_causal","comment","bbprime_causal_s389","control",62,"health",NA,"news","msg_read","1",69
"bbprime_causal","timed","bbprime_causal_s390","self",67,"health",NA,"news","msg_read","1",92
"bbprime_causal","timed","bbprime_causal_s391","control",76,"climate",NA,"news","msg_read","1",91
"bbprime_causal","untimed","bbprime_causal_s392","self",3,"health",NA,"news","msg_read","1",39
"bbprime_causal","timed","bbprime_causal_s393","control",77,"climate",NA,"news","msg_read","1",69
"bbprime_causal","timed","bbprime_causal_s394","social",11,"health",NA,"news","msg_read","1",36
"bbprime_causal","timed","bbprime_causal_s395","self",60,"climate",NA,"news","msg_read","1",88
"bbprime_causal","comment","bbprime_causal_s396","self",56,"health",NA,"news","msg_read","1",66
"bbprime_causal","untimed","bbprime_causal_s397","social",7,"health",NA,"news","msg_read","1",48
"bbprime_causal","untimed","bbprime_causal_s398","control",87,"climate",NA,"news","msg_read","1",0
"bbprime_causal","untimed","bbprime_causal_s399","control",44,"health",NA,"news","msg_read","1",85
"bbprime_causal","untimed","bbprime_causal_s400","control",49,"health",NA,"news","msg_read","1",12
"bbprime_causal","timed","bbprime_causal_s401","social",32,"climate",NA,"news","msg_read","1",93
"bbprime_causal","comment","bbprime_causal_s402","self",21,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s403","control",46,"climate",NA,"news","msg_read","1",50
"bbprime_causal","untimed","bbprime_causal_s404","self",31,"climate",NA,"news","msg_read","1",4
"bbprime_causal","comment","bbprime_causal_s405","control",44,"health",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s406","control",12,"climate",NA,"news","msg_read","1",62
"bbprime_causal","untimed","bbprime_causal_s407","control",89,"climate",NA,"news","msg_read","1",20
"bbprime_causal","timed","bbprime_causal_s408","control",60,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s409","control",79,"health",NA,"news","msg_read","1",93
"bbprime_causal","untimed","bbprime_causal_s410","self",43,"health",NA,"news","msg_read","1",7
"bbprime_causal","timed","bbprime_causal_s411","control",91,"health",NA,"news","msg_read","1",85
"bbprime_causal","untimed","bbprime_causal_s412","social",29,"health",NA,"news","msg_read","1",64
"bbprime_causal","untimed","bbprime_causal_s413","self",55,"climate",NA,"news","msg_read","1",60
"bbprime_causal","untimed","bbprime_causal_s414","control",10,"climate",NA,"news","msg_read","1",95
"bbprime_causal","comment","bbprime_causal_s415","social",8,"climate",NA,"news","msg_read","1",57
"bbprime_causal","timed","bbprime_causal_s416","self",8,"climate",NA,"news","msg_read","1",88
"bbprime_causal","comment","bbprime_causal_s417","social",90,"climate",NA,"news","msg_read","1",97
"bbprime_causal","timed","bbprime_causal_s418","control",10,"climate",NA,"news","msg_read","1",55
"bbprime_causal","untimed","bbprime_causal_s419","control",69,"health",NA,"news","msg_read","1",24
"bbprime_causal","untimed","bbprime_causal_s420","social",15,"health",NA,"news","msg_read","1",12
"bbprime_causal","comment","bbprime_causal_s421","control",71,"climate",NA,"news","msg_read","1",100
"bbprime_causal","timed","bbprime_causal_s422","self",30,"climate",NA,"news","msg_read","1",100
"bbprime_causal","comment","bbprime_causal_s423","social",40,"climate",NA,"news","msg_read","1",74
"bbprime_causal","untimed","bbprime_causal_s424","social",51,"health",NA,"news","msg_read","1",19
"bbprime_causal","timed","bbprime_causal_s425","self",16,"health",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s426","social",92,"climate",NA,"news","msg_read","1",100
"bbprime_causal","comment","bbprime_causal_s427","social",43,"health",NA,"news","msg_read","1",96
"bbprime_causal","comment","bbprime_causal_s428","social",82,"climate",NA,"news","msg_read","1",46
"bbprime_causal","timed","bbprime_causal_s429","self",45,"climate",NA,"news","msg_read","1",68
"bbprime_causal","comment","bbprime_causal_s430","control",27,"climate",NA,"news","msg_read","1",3
"bbprime_causal","comment","bbprime_causal_s431","social",59,"climate",NA,"news","msg_read","1",100
"bbprime_causal","untimed","bbprime_causal_s432","self",12,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s433","social",73,"climate",NA,"news","msg_read","1",50
"bbprime_causal","comment","bbprime_causal_s434","social",26,"climate",NA,"news","msg_read","1",65
"bbprime_causal","timed","bbprime_causal_s435","self",39,"health",NA,"news","msg_read","1",83
"bbprime_causal","comment","bbprime_causal_s436","social",41,"health",NA,"news","msg_read","1",32
"bbprime_causal","comment","bbprime_causal_s437","control",68,"health",NA,"news","msg_read","1",10
"bbprime_causal","comment","bbprime_causal_s438","control",77,"climate",NA,"news","msg_read","1",9
"bbprime_causal","untimed","bbprime_causal_s439","control",86,"health",NA,"news","msg_read","1",23
"bbprime_causal","comment","bbprime_causal_s440","social",83,"health",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s441","self",3,"health",NA,"news","msg_read","1",54
"bbprime_causal","untimed","bbprime_causal_s442","social",52,"climate",NA,"news","msg_read","1",40
"bbprime_causal","timed","bbprime_causal_s443","self",60,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s444","self",72,"climate",NA,"news","msg_read","1",100
"bbprime_causal","comment","bbprime_causal_s445","self",88,"health",NA,"news","msg_read","1",85
"bbprime_causal","untimed","bbprime_causal_s446","self",12,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s447","social",82,"climate",NA,"news","msg_read","1",31
"bbprime_causal","timed","bbprime_causal_s448","social",70,"health",NA,"news","msg_read","1",NA
"bbprime_causal","untimed","bbprime_causal_s449","social",39,"health",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s450","social",12,"climate",NA,"news","msg_read","1",0
"bbprime_causal","comment","bbprime_causal_s451","control",15,"health",NA,"news","msg_read","1",NA
"bbprime_causal","comment","bbprime_causal_s452","social",57,"health",NA,"news","msg_read","1",79
"bbprime_causal","untimed","bbprime_causal_s453","self",29,"health",NA,"news","msg_read","1",17
"bbprime_causal","comment","bbprime_causal_s454","control",58,"health",NA,"news","msg_read","1",NA
"bbprime_causal","comment","bbprime_causal_s455","control",11,"health",NA,"news","msg_read","1",NA
"bbprime_causal","timed","bbprime_causal_s456","self",60,"climate",NA,"news","msg_read","1",56
"bbprime_causal","comment","bbprime_causal_s457","social",39,"health",NA,"news","msg_read","1",39
"bbprime_causal","comment","bbprime_causal_s458","self",71,"climate",NA,"news","msg_read","1",NA
"bbprime_causal","comment","bbprime_causal_s459","social",60,"climate",NA,"news","msg_read","1",21
"bbprime_causal","timed","bbprime_causal_s001","control",58,"health",NA,"news","msg_share_broad","1",0
"bbprime_causal","comment","bbprime_causal_s002","social",71,"climate",NA,"news","msg_share_broad","1",50
